# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Source: mhostert/Heavy-Neutrino-Limits sheet Ue4
# Flavor: Ue
# Format: blank line separates "bottom" and "top" curves.
# mass_GeV  U2
# bottom
9.74074e+00  4.47618e-07
9.72222e+00  4.50354e-07
9.70370e+00  4.53098e-07
9.69340e+00  4.54630e-07
9.68519e+00  4.55896e-07
9.66667e+00  4.58759e-07
9.64815e+00  4.61630e-07
9.62963e+00  4.64519e-07
9.61111e+00  4.67514e-07
9.59259e+00  4.70525e-07
9.57407e+00  4.73525e-07
9.55556e+00  4.76662e-07
9.53704e+00  4.79815e-07
9.51852e+00  4.82964e-07
9.50000e+00  4.86229e-07
9.48148e+00  4.89532e-07
9.46296e+00  4.92829e-07
9.44444e+00  4.96231e-07
9.42593e+00  4.99684e-07
9.40741e+00  5.03126e-07
9.38889e+00  5.06675e-07
9.37037e+00  5.10273e-07
9.35185e+00  5.13859e-07
9.33333e+00  5.17562e-07
9.31481e+00  5.21304e-07
9.29630e+00  5.25029e-07
9.27778e+00  5.28894e-07
9.25926e+00  5.32775e-07
9.24074e+00  5.36636e-07
9.22222e+00  5.40670e-07
9.20370e+00  5.44686e-07
9.18519e+00  5.48716e-07
9.16667e+00  5.52888e-07
9.14815e+00  5.57034e-07
9.12963e+00  5.61242e-07
9.11111e+00  5.65543e-07
9.09259e+00  5.69815e-07
9.07407e+00  5.74204e-07
9.05556e+00  5.78629e-07
9.03704e+00  5.83021e-07
9.01852e+00  5.87596e-07
9.00000e+00  5.92139e-07
8.98148e+00  5.96712e-07
8.96296e+00  6.01408e-07
8.94444e+00  6.06064e-07
8.93740e+00  6.07832e-07
8.92593e+00  6.10824e-07
8.90741e+00  6.15630e-07
8.88889e+00  6.20392e-07
8.88819e+00  6.20573e-07
8.87037e+00  6.25339e-07
8.85185e+00  6.30249e-07
8.83921e+00  6.33580e-07
8.83333e+00  6.35188e-07
8.81481e+00  6.40245e-07
8.79630e+00  6.45252e-07
8.79033e+00  6.46861e-07
8.77778e+00  6.50375e-07
8.75926e+00  6.55526e-07
8.74148e+00  6.60419e-07
8.74074e+00  6.60632e-07
8.72222e+00  6.65927e-07
8.70370e+00  6.71164e-07
8.69267e+00  6.74262e-07
8.68519e+00  6.76447e-07
8.66667e+00  6.81825e-07
8.64815e+00  6.87141e-07
8.64377e+00  6.88395e-07
8.62963e+00  6.92597e-07
8.61111e+00  6.98050e-07
8.59472e+00  7.02824e-07
8.59259e+00  7.03469e-07
8.57407e+00  7.09058e-07
8.55556e+00  7.14580e-07
8.54550e+00  7.17556e-07
8.53704e+00  7.20157e-07
8.51852e+00  7.25810e-07
8.50000e+00  7.31393e-07
8.49599e+00  7.32597e-07
8.48148e+00  7.37118e-07
8.46296e+00  7.42828e-07
8.44614e+00  7.47952e-07
8.44444e+00  7.48489e-07
8.42593e+00  7.54326e-07
8.40741e+00  7.60085e-07
8.39590e+00  7.63630e-07
8.38889e+00  7.65873e-07
8.37037e+00  7.71755e-07
8.35185e+00  7.77556e-07
8.34517e+00  7.79636e-07
8.33333e+00  7.83457e-07
8.31481e+00  7.89376e-07
8.29630e+00  7.95211e-07
8.29385e+00  7.95978e-07
8.27778e+00  8.01209e-07
8.25926e+00  8.07158e-07
8.24188e+00  8.12662e-07
8.24074e+00  8.13037e-07
8.22222e+00  8.19099e-07
8.20370e+00  8.25070e-07
8.18917e+00  8.29696e-07
8.18519e+00  8.31013e-07
8.16667e+00  8.37092e-07
8.14815e+00  8.43078e-07
8.13560e+00  8.47087e-07
8.12963e+00  8.49065e-07
8.11111e+00  8.55154e-07
8.09259e+00  8.61148e-07
8.08104e+00  8.64842e-07
8.07407e+00  8.67156e-07
8.05556e+00  8.73248e-07
8.03704e+00  8.79243e-07
8.02538e+00  8.82970e-07
8.01852e+00  8.85247e-07
8.00000e+00  8.91335e-07
7.98148e+00  8.97323e-07
7.96846e+00  9.01478e-07
7.96296e+00  9.03298e-07
7.94444e+00  9.09375e-07
7.92593e+00  9.15349e-07
7.91011e+00  9.20373e-07
7.90741e+00  9.21264e-07
7.88889e+00  9.27323e-07
7.87037e+00  9.33276e-07
7.85185e+00  9.39115e-07
7.85008e+00  9.39665e-07
7.83333e+00  9.45064e-07
7.81481e+00  9.50891e-07
7.79630e+00  9.56570e-07
7.78699e+00  9.59361e-07
7.77778e+00  9.62230e-07
7.75926e+00  9.67867e-07
7.74074e+00  9.73347e-07
7.72222e+00  9.78669e-07
7.71937e+00  9.79470e-07
7.70370e+00  9.84041e-07
7.68519e+00  9.89284e-07
7.66667e+00  9.94360e-07
7.64815e+00  9.99269e-07
7.64531e+00  1.00000e-06
7.62963e+00  1.00420e-06
7.61111e+00  1.00899e-06
7.59259e+00  1.01360e-06
7.57407e+00  1.01803e-06
7.56134e+00  1.02096e-06
7.55556e+00  1.02235e-06
7.53704e+00  1.02662e-06
7.51852e+00  1.03069e-06
7.50000e+00  1.03458e-06
7.48148e+00  1.03815e-06
7.46296e+00  1.04128e-06
7.45556e+00  1.04236e-06
7.44444e+00  1.04406e-06
7.42593e+00  1.04648e-06
7.40741e+00  1.04849e-06
7.38889e+00  1.05011e-06
7.37037e+00  1.05136e-06
7.35185e+00  1.05225e-06
7.33333e+00  1.05279e-06
7.31481e+00  1.05301e-06
7.29630e+00  1.05290e-06
7.27778e+00  1.05249e-06
7.25926e+00  1.05179e-06
7.24074e+00  1.05081e-06
7.22222e+00  1.04956e-06
7.20370e+00  1.04805e-06
7.18519e+00  1.04631e-06
7.16667e+00  1.04433e-06
7.14815e+00  1.04214e-06
7.12963e+00  1.03984e-06
7.11111e+00  1.03736e-06
7.09259e+00  1.03470e-06
7.07407e+00  1.03188e-06
7.05556e+00  1.02890e-06
7.03704e+00  1.02579e-06
7.01852e+00  1.02257e-06
7.00000e+00  1.01937e-06
6.98148e+00  1.01619e-06
6.96296e+00  1.01296e-06
6.94444e+00  1.00969e-06
6.92593e+00  1.00639e-06
6.90741e+00  1.00305e-06
6.88889e+00  9.99708e-07
6.87037e+00  9.96504e-07
6.85185e+00  9.93292e-07
6.83333e+00  9.90079e-07
6.81481e+00  9.86872e-07
6.79630e+00  9.83680e-07
6.77778e+00  9.80508e-07
6.75926e+00  9.77474e-07
6.74074e+00  9.74527e-07
6.72222e+00  9.71624e-07
6.70370e+00  9.68772e-07
6.68519e+00  9.65977e-07
6.66667e+00  9.63249e-07
6.64815e+00  9.60595e-07
6.62963e+00  9.58090e-07
6.61111e+00  9.55734e-07
6.59259e+00  9.53470e-07
6.57407e+00  9.51305e-07
6.55556e+00  9.49247e-07
6.53704e+00  9.47303e-07
6.51852e+00  9.45478e-07
6.50000e+00  9.43781e-07
6.48148e+00  9.42217e-07
6.46296e+00  9.40793e-07
6.44444e+00  9.39523e-07
6.42593e+00  9.38456e-07
6.40741e+00  9.37539e-07
6.38889e+00  9.36776e-07
6.37037e+00  9.36174e-07
6.35185e+00  9.35735e-07
6.33333e+00  9.35465e-07
6.31481e+00  9.35368e-07
6.29630e+00  9.35447e-07
6.27778e+00  9.35704e-07
6.25926e+00  9.36144e-07
6.24074e+00  9.36769e-07
6.22222e+00  9.37581e-07
6.20370e+00  9.38581e-07
6.18519e+00  9.39778e-07
6.16667e+00  9.41239e-07
6.14815e+00  9.42903e-07
6.12963e+00  9.44771e-07
6.11111e+00  9.46842e-07
6.09259e+00  9.49116e-07
6.07407e+00  9.51591e-07
6.05556e+00  9.54267e-07
6.03704e+00  9.57141e-07
6.01852e+00  9.60261e-07
6.00000e+00  9.63719e-07
5.98148e+00  9.67380e-07
5.96296e+00  9.71239e-07
5.94444e+00  9.75293e-07
5.92593e+00  9.79541e-07
5.90741e+00  9.84241e-07
5.88889e+00  9.89133e-07
5.87037e+00  9.94211e-07
5.85185e+00  9.99469e-07
5.83333e+00  1.00521e-06
5.81481e+00  1.01115e-06
5.79630e+00  1.01727e-06
5.78548e+00  1.02096e-06
5.77778e+00  1.02371e-06
5.75926e+00  1.03056e-06
5.74074e+00  1.03755e-06
5.72222e+00  1.04485e-06
5.70370e+00  1.05260e-06
5.68519e+00  1.06049e-06
5.67668e+00  1.06421e-06
5.66667e+00  1.06879e-06
5.64815e+00  1.07745e-06
5.62963e+00  1.08623e-06
5.62904e+00  1.08652e-06
5.61111e+00  1.09567e-06
5.59259e+00  1.10524e-06
5.58492e+00  1.10929e-06
5.57407e+00  1.11526e-06
5.55556e+00  1.12564e-06
5.54341e+00  1.13254e-06
5.53704e+00  1.13632e-06
5.51852e+00  1.14753e-06
5.50420e+00  1.15628e-06
5.50000e+00  1.15895e-06
5.48148e+00  1.17101e-06
5.46698e+00  1.18052e-06
5.46296e+00  1.18326e-06
5.44444e+00  1.19618e-06
5.43151e+00  1.20526e-06
5.42593e+00  1.20935e-06
5.40741e+00  1.22314e-06
5.39758e+00  1.23052e-06
5.38889e+00  1.23733e-06
5.37037e+00  1.25199e-06
5.36499e+00  1.25632e-06
5.35185e+00  1.26731e-06
5.33357e+00  1.28265e-06
5.33333e+00  1.28286e-06
5.31481e+00  1.29938e-06
5.30347e+00  1.30954e-06
5.29630e+00  1.31623e-06
5.27778e+00  1.33365e-06
5.27428e+00  1.33698e-06
5.25926e+00  1.35191e-06
5.24612e+00  1.36501e-06
5.24074e+00  1.37057e-06
5.22222e+00  1.38990e-06
5.21870e+00  1.39362e-06
5.20370e+00  1.40984e-06
5.19173e+00  1.42283e-06
5.18519e+00  1.43011e-06
5.16667e+00  1.45080e-06
5.16503e+00  1.45265e-06
5.14815e+00  1.47223e-06
5.13879e+00  1.48310e-06
5.12963e+00  1.49401e-06
5.11270e+00  1.51419e-06
5.11111e+00  1.51614e-06
5.09259e+00  1.53917e-06
5.08722e+00  1.54593e-06
5.07407e+00  1.56293e-06
5.06226e+00  1.57833e-06
5.05556e+00  1.58731e-06
5.03773e+00  1.61141e-06
5.03704e+00  1.61237e-06
5.01852e+00  1.63854e-06
5.01386e+00  1.64519e-06
5.00000e+00  1.66551e-06
4.99057e+00  1.67967e-06
4.98148e+00  1.69367e-06
4.96820e+00  1.71488e-06
4.96296e+00  1.72344e-06
4.94672e+00  1.75083e-06
4.94444e+00  1.75476e-06
4.92593e+00  1.78750e-06
4.92591e+00  1.78753e-06
4.90741e+00  1.82183e-06
4.90573e+00  1.82499e-06
4.88889e+00  1.85751e-06
4.88597e+00  1.86325e-06
4.87037e+00  1.89452e-06
4.86655e+00  1.90230e-06
4.85185e+00  1.93284e-06
4.84742e+00  1.94217e-06
4.83333e+00  1.97243e-06
4.82853e+00  1.98288e-06
4.81481e+00  2.01325e-06
4.80982e+00  2.02445e-06
4.79630e+00  2.05527e-06
4.79125e+00  2.06688e-06
4.77778e+00  2.09844e-06
4.77279e+00  2.11020e-06
4.75926e+00  2.14269e-06
4.75440e+00  2.15443e-06
4.74074e+00  2.18798e-06
4.73603e+00  2.19959e-06
4.72222e+00  2.23423e-06
4.71766e+00  2.24570e-06
4.70370e+00  2.28138e-06
4.69926e+00  2.29277e-06
4.68519e+00  2.32936e-06
4.68077e+00  2.34083e-06
4.66667e+00  2.37807e-06
4.66218e+00  2.38989e-06
4.64815e+00  2.42744e-06
4.64344e+00  2.43999e-06
4.62963e+00  2.47737e-06
4.62451e+00  2.49113e-06
4.61111e+00  2.52777e-06
4.60536e+00  2.54335e-06
4.59259e+00  2.57852e-06
4.58593e+00  2.59666e-06
4.57407e+00  2.62953e-06
4.56620e+00  2.65108e-06
4.55556e+00  2.68075e-06
4.54610e+00  2.70665e-06
4.53704e+00  2.73147e-06
4.52239e+00  2.76339e-06
4.51852e+00  2.77153e-06
4.50000e+00  2.80686e-06
4.49344e+00  2.82131e-06
4.48148e+00  2.84764e-06
4.46914e+00  2.88044e-06
4.46296e+00  2.89685e-06
4.44755e+00  2.94082e-06
4.44444e+00  2.94985e-06
4.42641e+00  3.00246e-06
4.42593e+00  3.00389e-06
4.40741e+00  3.05931e-06
4.40538e+00  3.06540e-06
4.38889e+00  3.11583e-06
4.38438e+00  3.12965e-06
4.37037e+00  3.17336e-06
4.36336e+00  3.19525e-06
4.35185e+00  3.23188e-06
4.34232e+00  3.26222e-06
4.33333e+00  3.29138e-06
4.32124e+00  3.33060e-06
4.31481e+00  3.35182e-06
4.30010e+00  3.40041e-06
4.29630e+00  3.41319e-06
4.27888e+00  3.47169e-06
4.27778e+00  3.47546e-06
4.25926e+00  3.53892e-06
4.25764e+00  3.54446e-06
4.24074e+00  3.60348e-06
4.23635e+00  3.61875e-06
4.22222e+00  3.66889e-06
4.21495e+00  3.69460e-06
4.20370e+00  3.73510e-06
4.19340e+00  3.77204e-06
4.18519e+00  3.80207e-06
4.17170e+00  3.85111e-06
4.16667e+00  3.86977e-06
4.14983e+00  3.93183e-06
4.14815e+00  3.93815e-06
4.12963e+00  4.00756e-06
4.12784e+00  4.01424e-06
4.11111e+00  4.07800e-06
4.10572e+00  4.09838e-06
4.09259e+00  4.14902e-06
4.08337e+00  4.18429e-06
4.07407e+00  4.22057e-06
4.06077e+00  4.27199e-06
4.05556e+00  4.29257e-06
4.03789e+00  4.36154e-06
4.03704e+00  4.36495e-06
4.01852e+00  4.43859e-06
4.01487e+00  4.45296e-06
4.00000e+00  4.51285e-06
3.99162e+00  4.54630e-06
3.98148e+00  4.58753e-06
3.96815e+00  4.64159e-06
3.96296e+00  4.66330e-06
3.94456e+00  4.73888e-06
3.94444e+00  4.73935e-06
3.92593e+00  4.81744e-06
3.92095e+00  4.83821e-06
3.90741e+00  4.89634e-06
3.89722e+00  4.93962e-06
3.88889e+00  4.97604e-06
3.87339e+00  5.04316e-06
3.87037e+00  5.05660e-06
3.85185e+00  5.13882e-06
3.84959e+00  5.14887e-06
3.83333e+00  5.22305e-06
3.82588e+00  5.25679e-06
3.81481e+00  5.30838e-06
3.80215e+00  5.36698e-06
3.79630e+00  5.39489e-06
3.77843e+00  5.47947e-06
3.77778e+00  5.48264e-06
3.75926e+00  5.57335e-06
3.75496e+00  5.59433e-06
3.74074e+00  5.66577e-06
3.73158e+00  5.71159e-06
3.72222e+00  5.75979e-06
3.70828e+00  5.83131e-06
3.70370e+00  5.85550e-06
3.68519e+00  5.95306e-06
3.68510e+00  5.95353e-06
3.66667e+00  6.05434e-06
3.66227e+00  6.07832e-06
3.64815e+00  6.15775e-06
3.63960e+00  6.20573e-06
3.62963e+00  6.26341e-06
3.61711e+00  6.33580e-06
3.61111e+00  6.37149e-06
3.59480e+00  6.46861e-06
3.59259e+00  6.48216e-06
3.57407e+00  6.59621e-06
3.57279e+00  6.60419e-06
3.55556e+00  6.71421e-06
3.55112e+00  6.74262e-06
3.53704e+00  6.83537e-06
3.52969e+00  6.88395e-06
3.51852e+00  6.95990e-06
3.50852e+00  7.02824e-06
3.50000e+00  7.08804e-06
3.48761e+00  7.17556e-06
3.48148e+00  7.22004e-06
3.46699e+00  7.32597e-06
3.46296e+00  7.35616e-06
3.44665e+00  7.47952e-06
3.44444e+00  7.49669e-06
3.42663e+00  7.63630e-06
3.42593e+00  7.64192e-06
3.40741e+00  7.79248e-06
3.40694e+00  7.79636e-06
3.38889e+00  7.94866e-06
3.38759e+00  7.95978e-06
3.37037e+00  8.11039e-06
3.36854e+00  8.12662e-06
3.35185e+00  8.27803e-06
3.34979e+00  8.29696e-06
3.33333e+00  8.45193e-06
3.33135e+00  8.47087e-06
3.31481e+00  8.63250e-06
3.31321e+00  8.64842e-06
3.29630e+00  8.82014e-06
3.29537e+00  8.82970e-06
3.27783e+00  9.01478e-06
3.27778e+00  9.01530e-06
3.26066e+00  9.20373e-06
3.25926e+00  9.21944e-06
3.24379e+00  9.39665e-06
3.24074e+00  9.43230e-06
3.22722e+00  9.59361e-06
3.22222e+00  9.65438e-06
3.21094e+00  9.79470e-06
3.20370e+00  9.88619e-06
3.19492e+00  1.00000e-05
3.18519e+00  1.01282e-05
3.17918e+00  1.02096e-05
3.16667e+00  1.03814e-05
3.16370e+00  1.04236e-05
3.14853e+00  1.06421e-05
3.14815e+00  1.06477e-05
3.13393e+00  1.08652e-05
3.12963e+00  1.09314e-05
3.11960e+00  1.10929e-05
3.11111e+00  1.12303e-05
3.10550e+00  1.13254e-05
3.09259e+00  1.15451e-05
3.09160e+00  1.15628e-05
3.07827e+00  1.18052e-05
3.07407e+00  1.18820e-05
3.06522e+00  1.20526e-05
3.05556e+00  1.22386e-05
3.05228e+00  1.23052e-05
3.03969e+00  1.25632e-05
3.03704e+00  1.26182e-05
3.02755e+00  1.28265e-05
3.01852e+00  1.30236e-05
3.01542e+00  1.30954e-05
3.00368e+00  1.33698e-05
3.00000e+00  1.34564e-05
2.99237e+00  1.36501e-05
2.98148e+00  1.39232e-05
2.98101e+00  1.39362e-05
2.97057e+00  1.42283e-05
2.96296e+00  1.44383e-05
2.96005e+00  1.45265e-05
2.95005e+00  1.48310e-05
2.94444e+00  1.50008e-05
2.94020e+00  1.51419e-05
2.93064e+00  1.54593e-05
2.92593e+00  1.56154e-05
2.92132e+00  1.57833e-05
2.91220e+00  1.61141e-05
2.90741e+00  1.62873e-05
2.90328e+00  1.64519e-05
2.89460e+00  1.67967e-05
2.88889e+00  1.70212e-05
2.88596e+00  1.71488e-05
2.87772e+00  1.75083e-05
2.87037e+00  1.78220e-05
2.86925e+00  1.78753e-05
2.86145e+00  1.82499e-05
2.85326e+00  1.86325e-05
2.85185e+00  1.86988e-05
2.84569e+00  1.90230e-05
2.83796e+00  1.94217e-05
2.83333e+00  1.96586e-05
2.83035e+00  1.98288e-05
2.82310e+00  2.02445e-05
2.81549e+00  2.06688e-05
2.81481e+00  2.07072e-05
2.80862e+00  2.11020e-05
2.80152e+00  2.15443e-05
2.79630e+00  2.18668e-05
2.79443e+00  2.19959e-05
2.78784e+00  2.24570e-05
2.78094e+00  2.29277e-05
2.77778e+00  2.31439e-05
2.77435e+00  2.34083e-05
2.76796e+00  2.38989e-05
2.76128e+00  2.43999e-05
2.75926e+00  2.45530e-05
2.75508e+00  2.49113e-05
2.74892e+00  2.54335e-05
2.74249e+00  2.59666e-05
2.74074e+00  2.61131e-05
2.73656e+00  2.65108e-05
2.73066e+00  2.70665e-05
2.72450e+00  2.76339e-05
2.72222e+00  2.78451e-05
2.71874e+00  2.82131e-05
2.71311e+00  2.88044e-05
2.70724e+00  2.94082e-05
2.70370e+00  2.97720e-05
2.70155e+00  3.00246e-05
2.69622e+00  3.06540e-05
2.69066e+00  3.12965e-05
2.68519e+00  3.19190e-05
2.68493e+00  3.19525e-05
2.67991e+00  3.26222e-05
2.67468e+00  3.33060e-05
2.66925e+00  3.40041e-05
2.66667e+00  3.43376e-05
2.66411e+00  3.47169e-05
2.65923e+00  3.54446e-05
2.65416e+00  3.61875e-05
2.64889e+00  3.69460e-05
2.64815e+00  3.70557e-05
2.64423e+00  3.77204e-05
2.63953e+00  3.85111e-05
2.63466e+00  3.93183e-05
2.62963e+00  4.01410e-05
2.62962e+00  4.01424e-05
2.62530e+00  4.09838e-05
2.62083e+00  4.18429e-05
2.61620e+00  4.27199e-05
2.61143e+00  4.36154e-05
2.61111e+00  4.36773e-05
2.60730e+00  4.45296e-05
2.60310e+00  4.54630e-05
2.59877e+00  4.64159e-05
2.59430e+00  4.73888e-05
2.59259e+00  4.77697e-05
2.59021e+00  4.83821e-05
2.58625e+00  4.93962e-05
2.58216e+00  5.04316e-05
2.57794e+00  5.14887e-05
2.57407e+00  5.24480e-05
2.57365e+00  5.25679e-05
2.56986e+00  5.36698e-05
2.56594e+00  5.47947e-05
2.56189e+00  5.59433e-05
2.55770e+00  5.71159e-05
2.55556e+00  5.77183e-05
2.55373e+00  5.83131e-05
2.55000e+00  5.95353e-05
2.54614e+00  6.07832e-05
2.54216e+00  6.20573e-05
2.53804e+00  6.33580e-05
2.53704e+00  6.36779e-05
2.53434e+00  6.46861e-05
2.53070e+00  6.60419e-05
2.52694e+00  6.74262e-05
2.52307e+00  6.88395e-05
2.51906e+00  7.02824e-05
2.51852e+00  7.04831e-05
2.51557e+00  7.17556e-05
2.51206e+00  7.32597e-05
2.50846e+00  7.47952e-05
2.50474e+00  7.63630e-05
2.50090e+00  7.79636e-05
2.50000e+00  7.83481e-05
2.49751e+00  7.95978e-05
2.49419e+00  8.12662e-05
2.49078e+00  8.29696e-05
2.48727e+00  8.47087e-05
2.48367e+00  8.64842e-05
2.48148e+00  8.75700e-05
2.48025e+00  8.82970e-05
2.47716e+00  9.01478e-05
2.47400e+00  9.20373e-05
2.47076e+00  9.39665e-05
2.46745e+00  9.59361e-05
2.46406e+00  9.79470e-05
2.46296e+00  9.86146e-05
2.46105e+00  1.00000e-04
2.45819e+00  1.02096e-04
2.45528e+00  1.04236e-04
2.45232e+00  1.06421e-04
2.44931e+00  1.08652e-04
2.44627e+00  1.10929e-04
2.44444e+00  1.12331e-04
2.44344e+00  1.13254e-04
2.44095e+00  1.15628e-04
2.43846e+00  1.18052e-04
2.43596e+00  1.20526e-04
2.43347e+00  1.23052e-04
2.43099e+00  1.25632e-04
2.42853e+00  1.28265e-04
2.42609e+00  1.30954e-04
2.42593e+00  1.31142e-04
2.42410e+00  1.33698e-04
2.42218e+00  1.36501e-04
2.42028e+00  1.39362e-04
2.41842e+00  1.42283e-04
2.41661e+00  1.45265e-04
2.41485e+00  1.48310e-04
2.41314e+00  1.51419e-04
2.41149e+00  1.54593e-04
2.40991e+00  1.57833e-04
2.40840e+00  1.61141e-04
2.40741e+00  1.63512e-04
2.40706e+00  1.64519e-04
2.40597e+00  1.67967e-04
2.40495e+00  1.71488e-04
2.40401e+00  1.75083e-04
