# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Scenario: 100, single electron-flavor dominance
# Nature: Majorana
# Category: experimental
# Source metadata: local_HNL_database.xlsx
# Source metadata SHA256: aa9346350fd2354af29b71c3a4c6d2da1c5454abd6cef3b780dd1dd858f56783
# Source URL: https://raw.githubusercontent.com/mhostert/Heavy-Neutrino-Limits/main/src/HNLimits/include/local_HNL_database.xlsx
# Transformations: HNLimits unit, CL, and Dirac/Majorana rules
# mass_GeV  U2
# bottom
9.40740741e+00  4.22664812e-07
9.38888889e+00  4.25646013e-07
9.37037037e+00  4.28668949e-07
9.35185185e+00  4.31680921e-07
9.33333333e+00  4.34792167e-07
9.31481481e+00  4.37935097e-07
9.29629630e+00  4.41064311e-07
9.27777778e+00  4.44311904e-07
9.25925926e+00  4.47571763e-07
9.24074074e+00  4.50815090e-07
9.22222222e+00  4.54204644e-07
9.20370370e+00  4.57577990e-07
9.18518519e+00  4.60963451e-07
9.16666667e+00  4.64468332e-07
9.14814815e+00  4.67951369e-07
9.12962963e+00  4.71486017e-07
9.11111111e+00  4.75099443e-07
9.09259259e+00  4.78688051e-07
9.07407407e+00  4.82375435e-07
9.05555556e+00  4.86093002e-07
9.03703704e+00  4.89782754e-07
9.01851852e+00  4.93625576e-07
9.00000000e+00  4.97442592e-07
8.98148148e+00  5.01283835e-07
8.96296296e+00  5.05228871e-07
8.94444444e+00  5.09140388e-07
8.93739602e+00  5.10625874e-07
8.92592593e+00  5.13138939e-07
8.90740741e+00  5.17176337e-07
8.88888889e+00  5.21177176e-07
8.88818713e+00  5.21328930e-07
8.87037037e+00  5.25333245e-07
8.85185185e+00  5.29457605e-07
8.83920652e+00  5.32256330e-07
8.83333333e+00  5.33607067e-07
8.81481481e+00  5.37855213e-07
8.79629630e+00  5.42060955e-07
8.79032695e+00  5.43412775e-07
8.77777778e+00  5.46365157e-07
8.75925926e+00  5.50691955e-07
8.74148500e+00  5.54803067e-07
8.74074074e+00  5.54981876e-07
8.72222222e+00  5.59429722e-07
8.70370370e+00  5.63829266e-07
8.69267499e+00  5.66432107e-07
8.68518519e+00  5.68267834e-07
8.66666667e+00  5.72785375e-07
8.64814815e+00  5.77251661e-07
8.64376748e+00  5.78304899e-07
8.62962963e+00  5.81834365e-07
8.61111111e+00  5.86415454e-07
8.59472364e+00  5.90426552e-07
8.59259259e+00  5.90968100e-07
8.57407407e+00  5.95663607e-07
8.55555556e+00  6.00302038e-07
8.54550072e+00  6.02802284e-07
8.53703704e+00  6.04987028e-07
8.51851852e+00  6.09736443e-07
8.50000000e+00  6.14425981e-07
8.49598975e+00  6.15437419e-07
8.48148148e+00  6.19235524e-07
8.46296296e+00  6.24032516e-07
8.44614176e+00  6.28337395e-07
8.44444444e+00  6.28788236e-07
8.42592593e+00  6.33691996e-07
8.40740741e+00  6.38530244e-07
8.39590417e+00  6.41507763e-07
8.38888889e+00  6.43392293e-07
8.37037037e+00  6.48333609e-07
8.35185185e+00  6.53206818e-07
8.34516633e+00  6.54954190e-07
8.33333333e+00  6.58163752e-07
8.31481481e+00  6.63136274e-07
8.29629630e+00  6.68038197e-07
8.29385104e+00  6.68682464e-07
8.27777778e+00  6.73077200e-07
8.25925926e+00  6.78074637e-07
8.24188314e+00  6.82698491e-07
8.24074074e+00  6.83013961e-07
8.22222222e+00  6.88105913e-07
8.20370370e+00  6.93122043e-07
8.18917288e+00  6.97008304e-07
8.18518519e+00  6.98115072e-07
8.16666667e+00  7.03221815e-07
8.14814815e+00  7.08250489e-07
8.13559796e+00  7.11618060e-07
8.12962963e+00  7.13280047e-07
8.11111111e+00  7.18395412e-07
8.09259259e+00  7.23430569e-07
8.08104365e+00  7.26534045e-07
8.07407407e+00  7.28477821e-07
8.05555556e+00  7.33595723e-07
8.03703704e+00  7.38631382e-07
8.02538005e+00  7.41762680e-07
8.01851852e+00  7.43675739e-07
8.00000000e+00  7.48790178e-07
7.98148148e+00  7.53820440e-07
7.96845883e+00  7.57310517e-07
7.96296296e+00  7.58839446e-07
7.94444444e+00  7.63944497e-07
7.92592593e+00  7.68963537e-07
7.91010918e+00  7.73184247e-07
7.90740741e+00  7.73932741e-07
7.88888889e+00  7.79022549e-07
7.87037037e+00  7.84023646e-07
7.85185185e+00  7.88929161e-07
7.85008086e+00  7.89390701e-07
7.83333333e+00  7.93926302e-07
7.81481481e+00  7.98821489e-07
7.79629630e+00  8.03592189e-07
7.78698551e+00  8.05936853e-07
7.77777778e+00  8.08347468e-07
7.75925926e+00  8.13082937e-07
7.74074074e+00  8.17686393e-07
7.72222222e+00  8.22157316e-07
7.71936833e+00  8.22829823e-07
7.70370370e+00  8.26669905e-07
7.68518519e+00  8.31074668e-07
7.66666667e+00  8.35339016e-07
7.64814815e+00  8.39462407e-07
7.64530577e+00  8.40076881e-07
7.62962963e+00  8.43604920e-07
7.61111111e+00  8.47627937e-07
7.59259259e+00  8.51501537e-07
7.57407407e+00  8.55225088e-07
7.56134396e+00  8.57685449e-07
7.55555556e+00  8.58851035e-07
7.53703704e+00  8.62435834e-07
7.51851852e+00  8.65861278e-07
7.50000000e+00  8.69126560e-07
7.48148148e+00  8.72122744e-07
7.46296296e+00  8.74751643e-07
7.45556397e+00  8.75663104e-07
7.44444444e+00  8.77093214e-07
7.42592593e+00  8.79123668e-07
7.40740741e+00  8.80813494e-07
7.38888889e+00  8.82176140e-07
7.37037037e+00  8.83224514e-07
7.35185185e+00  8.83971042e-07
7.33333333e+00  8.84427715e-07
7.31481481e+00  8.84606140e-07
7.29629630e+00  8.84517581e-07
7.27777778e+00  8.84173004e-07
7.25925926e+00  8.83583116e-07
7.24074074e+00  8.82758403e-07
7.22222222e+00  8.81709169e-07
7.20370370e+00  8.80445563e-07
7.18518519e+00  8.78977616e-07
7.16666667e+00  8.77315272e-07
7.14814815e+00  8.75477331e-07
7.12962963e+00  8.73548449e-07
7.11111111e+00  8.71462367e-07
7.09259259e+00  8.69228501e-07
7.07407407e+00  8.66856304e-07
7.05555556e+00  8.64355284e-07
7.03703704e+00  8.61742003e-07
7.01851852e+00  8.59035908e-07
7.00000000e+00  8.56345711e-07
6.98148148e+00  8.53677418e-07
6.96296296e+00  8.50967405e-07
6.94444444e+00  8.48220945e-07
6.92592593e+00  8.45443495e-07
6.90740741e+00  8.42640691e-07
6.88888889e+00  8.39831484e-07
6.87037037e+00  8.37139848e-07
6.85185185e+00  8.34441466e-07
6.83333333e+00  8.31742345e-07
6.81481481e+00  8.29048620e-07
6.79629630e+00  8.26366554e-07
6.77777778e+00  8.23702519e-07
6.75925926e+00  8.21153048e-07
6.74074074e+00  8.18677884e-07
6.72222222e+00  8.16238931e-07
6.70370370e+00  8.13842566e-07
6.68518519e+00  8.11495208e-07
6.66666667e+00  8.09203304e-07
6.64814815e+00  8.06973313e-07
6.62962963e+00  8.04869430e-07
6.61111111e+00  8.02890034e-07
6.59259259e+00  8.00988110e-07
6.57407407e+00  7.99169675e-07
6.55555556e+00  7.97440673e-07
6.53703704e+00  7.95806963e-07
6.51851852e+00  7.94274302e-07
6.50000000e+00  7.92848327e-07
6.48148148e+00  7.91534536e-07
6.46296296e+00  7.90338278e-07
6.44444444e+00  7.89271312e-07
6.42592593e+00  7.88375024e-07
6.40740741e+00  7.87604539e-07
6.38888889e+00  7.86964142e-07
6.37037037e+00  7.86457894e-07
6.35185185e+00  7.86089617e-07
6.33333333e+00  7.85862882e-07
6.31481481e+00  7.85780994e-07
6.29629630e+00  7.85846981e-07
6.27777778e+00  7.86063585e-07
6.25925926e+00  7.86433245e-07
6.24074074e+00  7.86958095e-07
6.22222222e+00  7.87639948e-07
6.20370370e+00  7.88480293e-07
6.18518519e+00  7.89485437e-07
6.16666667e+00  7.90712889e-07
6.14814815e+00  7.92111051e-07
6.12962963e+00  7.93680157e-07
6.11111111e+00  7.95420069e-07
6.09259259e+00  7.97330278e-07
6.07407407e+00  7.99409901e-07
6.05555556e+00  8.01657677e-07
6.03703704e+00  8.04071973e-07
6.01851852e+00  8.06693328e-07
6.00000000e+00  8.09598358e-07
5.98148148e+00  8.12673555e-07
5.96296296e+00  8.15915759e-07
5.94444444e+00  8.19321437e-07
5.92592593e+00  8.22890153e-07
5.90740741e+00  8.26838113e-07
5.88888889e+00  8.30947722e-07
5.87037037e+00  8.35213866e-07
5.85185185e+00  8.39631083e-07
5.83333333e+00  8.44449688e-07
5.81481481e+00  8.49445913e-07
5.79629630e+00  8.54585441e-07
5.78548484e+00  8.57685449e-07
5.77777778e+00  8.59998532e-07
5.75925926e+00  8.65746142e-07
5.74074074e+00  8.71625537e-07
5.72222222e+00  8.77754232e-07
5.70370370e+00  8.84265623e-07
5.68518519e+00  8.90893379e-07
5.67667926e+00  8.94017583e-07
5.66666667e+00  8.97862218e-07
5.64814815e+00  9.05139963e-07
5.62962963e+00  9.12514662e-07
5.62904014e+00  9.12756784e-07
5.61111111e+00  9.20450117e-07
5.59259259e+00  9.28486181e-07
5.58491626e+00  9.31888770e-07
5.57407407e+00  9.36907859e-07
5.55555556e+00  9.45624658e-07
5.54341214e+00  9.51421776e-07
5.53703704e+00  9.54599036e-07
5.51851852e+00  9.64013525e-07
5.50419508e+00  9.71364207e-07
5.50000000e+00  9.73610923e-07
5.48148148e+00  9.83737323e-07
5.46697874e+00  9.91724644e-07
5.46296296e+00  9.94031791e-07
5.44444444e+00  1.00488126e-06
5.43151401e+00  1.01251185e-06
5.42592593e+00  1.01595043e-06
5.40740741e+00  1.02753076e-06
5.39758184e+00  1.03373477e-06
5.38888889e+00  1.03945568e-06
5.37037037e+00  1.05177093e-06
5.36498781e+00  1.05540253e-06
5.35185185e+00  1.06463584e-06
5.33356887e+00  1.07752447e-06
5.33333333e+00  1.07769744e-06
5.31481481e+00  1.09157819e-06
5.30347267e+00  1.10011010e-06
5.29629630e+00  1.10573097e-06
5.27777778e+00  1.12036839e-06
5.27428468e+00  1.12316913e-06
5.25925926e+00  1.13570693e-06
5.24612349e+00  1.14671150e-06
5.24074074e+00  1.15138703e-06
5.22222222e+00  1.16762038e-06
5.21869663e+00  1.17074733e-06
5.20370370e+00  1.18437678e-06
5.19173246e+00  1.19528697e-06
5.18518519e+00  1.20140023e-06
5.16666667e+00  1.21878227e-06
5.16502821e+00  1.22034098e-06
5.14814815e+00  1.23678561e-06
5.13879189e+00  1.24592014e-06
5.12962963e+00  1.25507956e-06
5.11270349e+00  1.27203545e-06
5.11111111e+00  1.27367184e-06
5.09259259e+00  1.29302435e-06
5.08722214e+00  1.29869815e-06
5.07407407e+00  1.31297794e-06
5.06225921e+00  1.32591973e-06
5.05555556e+00  1.33346526e-06
5.03772546e+00  1.35371188e-06
5.03703704e+00  1.35451482e-06
5.01851852e+00  1.37650238e-06
5.01386466e+00  1.38208658e-06
5.00000000e+00  1.39915867e-06
4.99057053e+00  1.41105603e-06
4.98148148e+00  1.42281413e-06
4.96819540e+00  1.44063270e-06
4.96296296e+00  1.44781897e-06
4.94672066e+00  1.47082931e-06
4.94444444e+00  1.47412977e-06
4.92592593e+00  1.50163446e-06
4.92590991e+00  1.50165887e-06
4.90740741e+00  1.53047629e-06
4.90573357e+00  1.53313463e-06
4.88888889e+00  1.56045143e-06
4.88596980e+00  1.56527015e-06
4.87037037e+00  1.59154383e-06
4.86655204e+00  1.59807925e-06
4.85185185e+00  1.62373227e-06
4.84742154e+00  1.63157605e-06
4.83333333e+00  1.65699048e-06
4.82852584e+00  1.66577496e-06
4.81481481e+00  1.69128725e-06
4.80981755e+00  1.70069071e-06
4.79629630e+00  1.72658659e-06
4.79125327e+00  1.73633831e-06
4.77777778e+00  1.76284783e-06
4.77279281e+00  1.77273312e-06
4.75925926e+00  1.80002567e-06
4.75439837e+00  1.80989078e-06
4.74074074e+00  1.83807033e-06
4.73603384e+00  1.84782728e-06
4.72222222e+00  1.87692751e-06
4.71766425e+00  1.88655897e-06
4.70370370e+00  1.91653842e-06
4.69925505e+00  1.92610249e-06
4.68518519e+00  1.95683976e-06
4.68077160e+00  1.96647488e-06
4.66666667e+00  1.99776358e-06
4.66217846e+00  2.00769349e-06
4.64814815e+00  2.03923717e-06
4.64343878e+00  2.04977608e-06
4.62962963e+00  2.08118285e-06
4.62451351e+00  2.09274074e-06
4.61111111e+00  2.12351767e-06
4.60536057e+00  2.13660598e-06
4.59259259e+00  2.16615306e-06
4.58593428e+00  2.18139065e-06
4.57407407e+00  2.20900724e-06
4.56619890e+00  2.22711404e-06
4.55555556e+00  2.25203275e-06
4.54609503e+00  2.27379583e-06
4.53703704e+00  2.29464593e-06
4.52239108e+00  2.32145610e-06
4.51851852e+00  2.32829984e-06
4.50000000e+00  2.35797547e-06
4.49343712e+00  2.37011535e-06
4.48148148e+00  2.39223426e-06
4.46914286e+00  2.41979454e-06
4.46296296e+00  2.43357513e-06
4.44755155e+00  2.47051504e-06
4.44444444e+00  2.47810240e-06
4.42640747e+00  2.52229867e-06
4.42592593e+00  2.52350099e-06
4.40740741e+00  2.57005285e-06
4.40537966e+00  2.57516772e-06
4.38888889e+00  2.61753308e-06
4.38437732e+00  2.62914494e-06
4.37037037e+00  2.66586291e-06
4.36336334e+00  2.68425356e-06
4.35185185e+00  2.71502714e-06
4.34232213e+00  2.74051729e-06
4.33333333e+00  2.76500854e-06
4.32123814e+00  2.79796035e-06
4.31481481e+00  2.81578775e-06
4.30009575e+00  2.85660745e-06
4.29629630e+00  2.86734312e-06
4.27887921e+00  2.91648384e-06
4.27777778e+00  2.91965057e-06
4.25925926e+00  2.97296711e-06
4.25764474e+00  2.97761527e-06
4.24074074e+00  3.02720181e-06
4.23635459e+00  3.04002806e-06
4.22222222e+00  3.08214583e-06
4.21494508e+00  3.10374906e-06
4.20370370e+00  3.13776812e-06
4.19339934e+00  3.16880569e-06
4.18518519e+00  3.19403446e-06
4.17169979e+00  3.23522596e-06
4.16666667e+00  3.25090722e-06
4.14982806e+00  3.30303844e-06
4.14814815e+00  3.30834510e-06
4.12962963e+00  3.36666056e-06
4.12784076e+00  3.37227231e-06
4.11111111e+00  3.42583206e-06
4.10571683e+00  3.44295737e-06
4.09259259e+00  3.48549642e-06
4.08336619e+00  3.51512404e-06
4.07407407e+00  3.54560122e-06
4.06076623e+00  3.58880337e-06
4.05555556e+00  3.60608897e-06
4.03789272e+00  3.66402706e-06
4.03703704e+00  3.66689664e-06
4.01851852e+00  3.72875369e-06
4.01486563e+00  3.74082750e-06
4.00000000e+00  3.79114073e-06
3.99161805e+00  3.81923772e-06
3.98148148e+00  3.85388054e-06
3.96814734e+00  3.89929147e-06
3.96296296e+00  3.91752939e-06
3.94455565e+00  3.98102320e-06
3.94444444e+00  3.98141892e-06
3.92592593e+00  4.04702122e-06
3.92095282e+00  4.06446809e-06
3.90740741e+00  4.11329950e-06
3.89722393e+00  4.14966203e-06
3.88888889e+00  4.18025848e-06
3.87338872e+00  4.23664169e-06
3.87037037e+00  4.24793335e-06
3.85185185e+00  4.31700664e-06
3.84958741e+00  4.32544451e-06
3.83333333e+00  4.38776060e-06
3.82588258e+00  4.41610869e-06
3.81481481e+00  4.45944702e-06
3.80215432e+00  4.50867325e-06
3.79629630e+00  4.53212042e-06
3.77842827e+00  4.60317803e-06
3.77777778e+00  4.60584155e-06
3.75925926e+00  4.68203942e-06
3.75495975e+00  4.69966369e-06
3.74074074e+00  4.75968407e-06
3.73158038e+00  4.79817176e-06
3.72222222e+00  4.83866456e-06
3.70828234e+00  4.89874461e-06
3.70370370e+00  4.91906861e-06
3.68518519e+00  5.00102394e-06
3.68509519e+00  5.00142555e-06
3.66666667e+00  5.08611322e-06
3.66227457e+00  5.10625874e-06
3.64814815e+00  5.17298089e-06
3.63960460e+00  5.21328930e-06
3.62962963e+00  5.26174706e-06
3.61710703e+00  5.32256330e-06
3.61111111e+00  5.35254245e-06
3.59480273e+00  5.43412775e-06
3.59259259e+00  5.44550897e-06
3.57407407e+00  5.54132569e-06
3.57278783e+00  5.54803067e-06
3.55555556e+00  5.64045361e-06
3.55111860e+00  5.66432107e-06
3.53703704e+00  5.74223549e-06
3.52968932e+00  5.78304899e-06
3.51851852e+00  5.84685325e-06
3.50851518e+00  5.90426552e-06
3.50000000e+00  5.95450204e-06
3.48761003e+00  6.02802284e-06
3.48148148e+00  6.06539072e-06
3.46698627e+00  6.15437419e-06
3.46296296e+00  6.17974233e-06
3.44665484e+00  6.28337395e-06
3.44444444e+00  6.29779449e-06
3.42662509e+00  6.41507763e-06
3.42592593e+00  6.41979973e-06
3.40740741e+00  6.54628081e-06
3.40693586e+00  6.54954190e-06
3.38888889e+00  6.67748540e-06
3.38758695e+00  6.68682464e-06
3.37037037e+00  6.81335234e-06
3.36853913e+00  6.82698491e-06
3.35185185e+00  6.95417805e-06
3.34979423e+00  6.97008304e-06
3.33333333e+00  7.10027379e-06
3.33135244e+00  7.11618060e-06
3.31481481e+00  7.25196557e-06
3.31321231e+00  7.26534045e-06
3.29629630e+00  7.40959405e-06
3.29537075e+00  7.41762680e-06
3.27782636e+00  7.57310517e-06
3.27777778e+00  7.57354586e-06
3.26065861e+00  7.73184247e-06
3.25925926e+00  7.74504025e-06
3.24379406e+00  7.89390701e-06
3.24074074e+00  7.92385936e-06
3.22722371e+00  8.05936853e-06
3.22222222e+00  8.11042107e-06
3.21093700e+00  8.22829823e-06
3.20370370e+00  8.30515593e-06
3.19492195e+00  8.40076881e-06
3.18518519e+00  8.50850626e-06
3.17918237e+00  8.57685449e-06
3.16666667e+00  8.72119924e-06
3.16370286e+00  8.75663104e-06
3.14852832e+00  8.94017583e-06
3.14814815e+00  8.94487110e-06
3.13392761e+00  9.12756784e-06
3.12962963e+00  9.18325630e-06
3.11959540e+00  9.31888770e-06
3.11111111e+00  9.43432191e-06
3.10549833e+00  9.51421776e-06
3.09259259e+00  9.69875278e-06
3.09160018e+00  9.71364207e-06
3.07827353e+00  9.91724644e-06
3.07407407e+00  9.98180442e-06
3.06521595e+00  1.01251185e-05
3.05555556e+00  1.02814018e-05
3.05227928e+00  1.03373477e-05
3.03969314e+00  1.05540253e-05
3.03703704e+00  1.06002748e-05
3.02754621e+00  1.07752447e-05
3.01851852e+00  1.09408335e-05
3.01542452e+00  1.10011010e-05
3.00368030e+00  1.12316913e-05
3.00000000e+00  1.13044062e-05
2.99236765e+00  1.14671150e-05
2.98148148e+00  1.16965199e-05
2.98100652e+00  1.17074733e-05
2.97057189e+00  1.19528697e-05
2.96296296e+00  1.21293106e-05
2.96004800e+00  1.22034098e-05
2.95005017e+00  1.24592014e-05
2.94444444e+00  1.26017838e-05
2.94020045e+00  1.27203545e-05
2.93064053e+00  1.29869815e-05
2.92592593e+00  1.31181389e-05
2.92132000e+00  1.32591973e-05
2.91219964e+00  1.35371188e-05
2.90740741e+00  1.36825557e-05
2.90327760e+00  1.38208658e-05
2.89459824e+00  1.41105603e-05
2.88888889e+00  1.42991399e-05
2.88595582e+00  1.44063270e-05
2.87771813e+00  1.47082931e-05
2.87037037e+00  1.49718696e-05
2.86924669e+00  1.50165887e-05
2.86145018e+00  1.53313463e-05
2.85325501e+00  1.56527015e-05
2.85185185e+00  1.57084637e-05
2.84569302e+00  1.59807925e-05
2.83796029e+00  1.63157605e-05
2.83333333e+00  1.65147506e-05
2.83035397e+00  1.66577496e-05
2.82309675e+00  1.70069071e-05
2.81548996e+00  1.73633831e-05
2.81481481e+00  1.73956610e-05
2.80861838e+00  1.77273312e-05
2.80152496e+00  1.80989078e-05
2.79629630e+00  1.83697796e-05
2.79443146e+00  1.84782728e-05
2.78784091e+00  1.88655897e-05
2.78093958e+00  1.92610249e-05
2.77777778e+00  1.94426870e-05
2.77434708e+00  1.96647488e-05
2.76796187e+00  2.00769349e-05
2.76128055e+00  2.04977608e-05
2.75925926e+00  2.06264448e-05
2.75507636e+00  2.09274074e-05
2.74892167e+00  2.13660598e-05
